CustomerID,Customer-Age,Gender,Membership,Company,Segment,Model,Car-Year,Car-Age,Fuel type,Servicing-Price,Payment-Method,TechSupport,Assistance,Churn
7279-BUYWN,30,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2015,5,Petrol,3000,Card,Yes,Yes,Yes
7156-MHUGY,55,Male,Yes,Maruti Suzuki,Suv,Breeza,2016,4,Cng,4500,Cash,Yes,Yes,Yes
7198-GLXTC,34,Female,No,Maruti Suzuki,Muv,Ertiga,2017,3,Diesel,5000,Wallet,Yes,Yes,Yes
2007-QVGAW,54,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2018,2,Petrol,3500,Cash,Yes,Yes,Yes
5207-PLSTK,34,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2019,1,Petrol,3000,Cash,Yes,Yes,Yes
2307-FYNNL,38,Female,No,Maruti Suzuki,Suv,Breeza,2020,0,Cng,4500,Card,Yes,Yes,Yes
5605-XNWEN,41,Male,Yes,Maruti Suzuki,Muv,Ertiga,2005,15,Diesel,5000,Cash,Yes,Yes,Yes
2155-AMQRX,45,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2006,14,Petrol,3500,Wallet,Yes,Yes,Yes
6181-AXXYF,46,Female,No,Maruti Suzuki,Hatchback,Ignis,2007,13,Petrol,3000,Cash,Yes,Yes,Yes
5091-HFAZW,54,Male,Yes,Maruti Suzuki,Suv,Breeza,2008,12,Cng,4500,Cash,Yes,Yes,Yes
0516-VRYBW,24,Male,Yes,Maruti Suzuki,Muv,Ertiga,2009,11,Diesel,5000,Card,Yes,Yes,Yes
2519-LBNQL,49,Female,No,Maruti Suzuki,Sedan,Ciaz,2010,10,Petrol,3500,Cash,Yes,Yes,Yes
8623-ULFNQ,27,Male,Yes,Maruti Suzuki,Hatchback,Swift,2011,9,Petrol,3000,Wallet,Yes,Yes,Yes
8380-PEFPE,42,Male,Yes,Maruti Suzuki,Suv,Breeza,2012,8,Cng,4500,Cash,Yes,Yes,Yes
5687-DKDTV,30,Female,No,Maruti Suzuki,Muv,Ertiga,2013,7,Diesel,5000,Cash,Yes,Yes,Yes
1568-LJSZU,34,Male,Yes,Maruti Suzuki,Sedan,Dzire,2014,6,Petrol,3500,Card,Yes,Yes,Yes
7530-HDYDS,23,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2015,5,Petrol,3000,Cash,Yes,Yes,Yes
7789-HKSBS,48,Female,No,Maruti Suzuki,Suv,Breeza,2016,4,Cng,4500,Wallet,Yes,Yes,Yes
7416-CKTEP,33,Male,Yes,Maruti Suzuki,Muv,Ertiga,2017,3,Diesel,5000,Cash,Yes,Yes,Yes
2586-CWXVV,25,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2018,2,Petrol,3500,Cash,Yes,Yes,Yes
3096-IZETN,30,Female,No,Maruti Suzuki,Hatchback,Wagaon-R,2019,1,Petrol,3000,Card,Yes,Yes,Yes
2348-KCJLT,32,Male,Yes,Maruti Suzuki,Suv,Breeza,2020,0,Cng,4500,Cash,Yes,Yes,Yes
8401-EMUWF,26,Male,Yes,Maruti Suzuki,Muv,Ertiga,2005,15,Diesel,5000,Wallet,Yes,Yes,Yes
4193-IBKSW,45,Female,No,Maruti Suzuki,Sedan,Ciaz,2006,14,Petrol,3500,Cash,Yes,Yes,Yes
5377-NDTOU,47,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2007,13,Petrol,3000,Cash,Yes,Yes,Yes
5922-ABDVO,29,Male,Yes,Maruti Suzuki,Suv,Breeza,2008,12,Cng,4500,Card,Yes,Yes,Yes
2474-LCNUE,27,Female,No,Maruti Suzuki,Muv,Ertiga,2009,11,Diesel,5000,Cash,Yes,Yes,Yes
0839-QNXME,32,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2010,10,Petrol,3500,Wallet,Yes,Yes,Yes
3506-OVLKD,35,Male,Yes,Maruti Suzuki,Hatchback,Swift,2011,9,Petrol,3000,Cash,Yes,Yes,Yes
9172-ANCRX,53,Female,No,Maruti Suzuki,Suv,Breeza,2012,8,Cng,4500,Cash,Yes,Yes,Yes
6650-VJONK,23,Male,Yes,Maruti Suzuki,Muv,Ertiga,2013,7,Diesel,5000,Card,Yes,Yes,Yes
2178-PMGCJ,36,Male,Yes,Maruti Suzuki,Sedan,Dzire,2014,6,Petrol,3500,Cash,Yes,Yes,Yes
7492-TAFJD,25,Female,No,Maruti Suzuki,Hatchback,Baleno,2015,5,Petrol,3000,Wallet,Yes,Yes,Yes
2773-MADBQ,46,Male,Yes,Maruti Suzuki,Suv,Breeza,2016,4,Cng,4500,Cash,Yes,Yes,Yes
6016-LVTJQ,38,Male,Yes,Maruti Suzuki,Muv,Ertiga,2017,3,Diesel,5000,Cash,Yes,Yes,Yes
7860-KSUGX,28,Female,No,Maruti Suzuki,Sedan,Ciaz,2018,2,Petrol,3500,Card,Yes,Yes,Yes
8966-KZXXA,48,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2019,1,Petrol,3000,Cash,Yes,Yes,Yes
6910-HADCM,32,Male,Yes,Maruti Suzuki,Suv,Breeza,2020,0,Cng,4500,Wallet,Yes,Yes,Yes
4816-LXZYW,51,Female,No,Maruti Suzuki,Muv,Ertiga,2005,15,Diesel,5000,Cash,Yes,Yes,Yes
9606-PBKBQ,52,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2006,14,Petrol,3500,Cash,Yes,Yes,Yes
5149-QYTTU,40,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2007,13,Petrol,3000,Card,Yes,Yes,Yes
2070-XYMFH,31,Female,No,Maruti Suzuki,Suv,Breeza,2008,12,Cng,4500,Cash,Yes,Yes,Yes
2085-BOJKI,49,Male,Yes,Maruti Suzuki,Muv,Ertiga,2009,11,Diesel,5000,Wallet,Yes,Yes,Yes
0817-HSUSE,37,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2010,10,Petrol,3500,Cash,Yes,Yes,Yes
5442-PPTJY,25,Female,No,Maruti Suzuki,Hatchback,Swift,2011,9,Petrol,3000,Cash,Yes,Yes,Yes
1927-QEWMY,42,Male,Yes,Maruti Suzuki,Suv,Breeza,2012,8,Cng,4500,Card,Yes,Yes,Yes
1663-MHLHE,39,Male,Yes,Maruti Suzuki,Muv,Ertiga,2013,7,Diesel,5000,Cash,Yes,Yes,Yes
5663-QBGIS,39,Female,No,Company,Segment,Model,2014,6,Petrol,,Wallet,Yes,Yes,Yes
4450-MDZFX,44,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2015,5,Petrol,3500,Cash,Yes,Yes,Yes
6701-DHKWQ,29,Male,Yes,Maruti Suzuki,Hatchback,Swift,2016,4,Cng,3000,Cash,Yes,Yes,Yes
7554-AKDQF,23,Female,No,Maruti Suzuki,Suv,Breeza,2017,3,Diesel,4500,Card,Yes,Yes,Yes
3536-IQCTX,55,Male,Yes,Maruti Suzuki,Muv,Ertiga,2018,2,Petrol,5000,Cash,Yes,Yes,Yes
4911-BANWH,55,Male,Yes,Maruti Suzuki,Sedan,Dzire,2019,1,Petrol,3500,Wallet,Yes,Yes,Yes
8496-EJAUI,38,Female,No,Maruti Suzuki,Hatchback,Baleno,2020,0,Cng,3000,Cash,Yes,Yes,Yes
0794-YVSGE,48,Male,Yes,Maruti Suzuki,Suv,Breeza,2005,15,Diesel,4500,Cash,Yes,Yes,Yes
5423-BHIXO,37,Male,Yes,Maruti Suzuki,Muv,Ertiga,2006,14,Petrol,5000,Card,Yes,Yes,Yes
6908-VVYHM,42,Female,No,Maruti Suzuki,Sedan,Ciaz,2007,13,Petrol,3500,Cash,Yes,Yes,Yes
2959-EEXWB,27,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2008,12,Cng,3000,Wallet,Yes,Yes,Yes
1839-UMACK,36,Male,Yes,Maruti Suzuki,Suv,Breeza,2009,11,Diesel,4500,Cash,Yes,Yes,Yes
3030-YDNRM,52,Female,No,Maruti Suzuki,Muv,Ertiga,2010,10,Petrol,5000,Cash,Yes,Yes,Yes
7321-KKSDU,28,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2011,9,Petrol,3500,Card,Yes,Yes,Yes
3402-XRIUO,24,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2012,8,Cng,3000,Cash,Yes,Yes,Yes
3132-TVFDZ,37,Female,No,Maruti Suzuki,Suv,Breeza,2013,7,Diesel,4500,Wallet,Yes,Yes,Yes
8286-AFUYI,33,Male,Yes,Maruti Suzuki,Muv,Ertiga,2014,6,Petrol,5000,Cash,Yes,Yes,Yes
8080-DDEMJ,27,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2015,5,Petrol,3500,Cash,Yes,Yes,Yes
8356-WUAOJ,48,Female,No,Maruti Suzuki,Hatchback,Swift,2016,4,Cng,3000,Card,Yes,Yes,Yes
6365-MTGZX,37,Male,Yes,Maruti Suzuki,Suv,Breeza,2017,3,Diesel,4500,Cash,Yes,Yes,Yes
1349-WXNGG,24,Male,Yes,Maruti Suzuki,Muv,Ertiga,2018,2,Petrol,5000,Wallet,Yes,Yes,Yes
8058-DMYRU,47,Female,No,Maruti Suzuki,Sedan,Dzire,2019,1,Petrol,3500,Cash,Yes,Yes,Yes
9350-ZXYJC,35,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2020,0,Cng,3000,Cash,Yes,Yes,Yes
6990-YNRIO,33,Male,Yes,Maruti Suzuki,Suv,Breeza,2005,15,Diesel,4500,Card,Yes,Yes,Yes
8958-JPTRR,38,Female,No,Maruti Suzuki,Muv,Ertiga,2006,14,Petrol,5000,Cash,Yes,Yes,Yes
6959-GQEGV,37,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2007,13,Petrol,3500,Wallet,Yes,Yes,Yes
3173-WSSUE,49,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2008,12,Cng,3000,Cash,Yes,Yes,Yes
1265-HVPZB,34,Female,No,Maruti Suzuki,Suv,Breeza,2009,11,Diesel,4500,Cash,Yes,Yes,Yes
4115-UMJFQ,31,Male,Yes,Maruti Suzuki,Muv,Ertiga,2010,10,Petrol,5000,Card,Yes,Yes,Yes
7369-TRPFD,33,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2011,9,Petrol,3500,Cash,Yes,Yes,Yes
1098-KFQEC,48,Female,No,Maruti Suzuki,Hatchback,Ignis,2012,8,Cng,3000,Wallet,Yes,Yes,Yes
7190-XHTWJ,44,Male,Yes,Maruti Suzuki,Suv,Breeza,2013,7,Diesel,4500,Cash,Yes,Yes,Yes
0621-TWIEM,38,Male,Yes,Maruti Suzuki,Muv,Ertiga,2014,6,Petrol,5000,Cash,Yes,Yes,Yes
3537-RYBHH,26,Female,No,Maruti Suzuki,Sedan,Ciaz,2015,5,Petrol,3500,Card,Yes,Yes,Yes
2485-ITVKB,44,Male,Yes,Maruti Suzuki,Hatchback,Swift,2016,4,Cng,3000,Cash,Yes,Yes,Yes
3669-OYSJI,39,Male,Yes,Maruti Suzuki,Suv,Breeza,2017,3,Diesel,4500,Wallet,Yes,Yes,Yes
1612-EOHDH,21,Female,No,Maruti Suzuki,Muv,Ertiga,2018,2,Petrol,5000,Cash,Yes,Yes,Yes
6702-OHFWR,26,Male,Yes,Maruti Suzuki,Sedan,Dzire,2019,1,Petrol,3500,Cash,Yes,Yes,Yes
5296-BFCYD,22,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2020,0,Cng,3000,Card,Yes,Yes,Yes
4510-PYUSH,31,Female,No,Maruti Suzuki,Suv,Breeza,2005,15,Diesel,4500,Cash,Yes,Yes,Yes
9359-JANWS,22,Male,Yes,Maruti Suzuki,Muv,Ertiga,2006,14,Petrol,5000,Wallet,Yes,Yes,Yes
7517-SAWMO,48,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2007,13,Petrol,3500,Cash,Yes,Yes,Yes
4143-HHPMK,42,Female,No,Maruti Suzuki,Hatchback,Wagaon-R,2008,12,Cng,3000,Cash,Yes,Yes,Yes
3279-DYZQM,29,Male,Yes,Maruti Suzuki,Suv,Breeza,2009,11,Diesel,4500,Card,Yes,Yes,Yes
7054-LGEQW,55,Male,Yes,Maruti Suzuki,Muv,Ertiga,2010,10,Petrol,5000,Cash,Yes,Yes,Yes
0523-VNGTF,22,Female,No,Maruti Suzuki,Sedan,Ciaz,2011,9,Petrol,3500,Wallet,Yes,Yes,Yes
9575-IWCAZ,38,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2012,8,Cng,3000,Cash,Yes,Yes,Yes
7105-MXJLL,47,Male,Yes,Maruti Suzuki,Suv,Breeza,2013,7,Diesel,4500,Cash,Yes,Yes,Yes
7064-FRRSW,24,Female,No,Maruti Suzuki,Muv,Ertiga,2014,6,Petrol,5000,Card,Yes,Yes,Yes
7940-UQQUG,24,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2015,5,Petrol,3500,Cash,Yes,Yes,Yes
0923-PNFUB,31,Male,Yes,Maruti Suzuki,Hatchback,Swift,2016,4,Cng,3000,Wallet,Yes,Yes,Yes
3961-SXAXY,23,Female,No,Maruti Suzuki,Suv,Breeza,2017,3,Diesel,4500,Cash,Yes,Yes,Yes
7010-BRBUU,33,Male,Yes,Maruti Suzuki,Muv,Ertiga,2018,2,Petrol,5000,Cash,Yes,Yes,Yes
3566-HJGPK,22,Male,Yes,Maruti Suzuki,Sedan,Dzire,2019,1,Petrol,3500,Card,Yes,Yes,Yes
3062-ICYZQ,30,Female,No,Maruti Suzuki,Hatchback,Baleno,2020,0,Cng,3000,Cash,Yes,Yes,Yes
9938-PRCVK,53,Male,Yes,Maruti Suzuki,Suv,Breeza,2005,15,Diesel,4500,Wallet,Yes,Yes,Yes
0973-KYVNF,55,Male,Yes,Maruti Suzuki,Muv,Ertiga,2006,14,Petrol,5000,Cash,Yes,Yes,Yes
5129-HHMZC,50,Female,No,Maruti Suzuki,Sedan,Ciaz,2007,13,Petrol,3500,Cash,Yes,Yes,Yes
9637-CDTKZ,36,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2008,12,Cng,3000,Card,Yes,Yes,Yes
3946-JEWRQ,41,Male,Yes,Maruti Suzuki,Suv,Breeza,2009,11,Diesel,4500,Cash,Yes,Yes,Yes
7873-CVMAW,43,Female,No,Maruti Suzuki,Muv,Ertiga,2010,10,Petrol,5000,Wallet,Yes,Yes,Yes
0463-WZZKO,29,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2011,9,Petrol,3500,Cash,Yes,Yes,Yes
3494-JCHRQ,32,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2012,8,Cng,3000,Cash,Yes,Yes,Yes
6474-FVJLC,24,Female,No,Maruti Suzuki,Suv,Breeza,2013,7,Diesel,4500,Card,Yes,Yes,Yes
4524-QCSSM,50,Male,Yes,Maruti Suzuki,Muv,Ertiga,2014,6,Petrol,5000,Cash,Yes,Yes,Yes
5832-EXGTT,26,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2015,5,Petrol,3500,Wallet,Yes,Yes,Yes
8840-DQLGN,55,Female,No,Maruti Suzuki,Hatchback,Swift,2016,4,Cng,3000,Cash,Yes,Yes,Yes
2039-JONDJ,36,Male,Yes,Maruti Suzuki,Suv,Breeza,2017,3,Diesel,4500,Cash,Yes,Yes,Yes
7217-JYHOQ,48,Male,Yes,Maruti Suzuki,Muv,Ertiga,2018,2,Petrol,5000,Card,Yes,Yes,Yes
6695-FRVEC,45,Female,No,Maruti Suzuki,Sedan,Dzire,2019,1,Petrol,3500,Cash,Yes,Yes,Yes
4547-LYTDD,55,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2020,0,Cng,3000,Wallet,Yes,Yes,Yes
9894-QMIMJ,36,Male,Yes,Maruti Suzuki,Suv,Breeza,2005,15,Diesel,4500,Cash,Yes,Yes,Yes
8069-YQQAJ,45,Female,No,Maruti Suzuki,Muv,Ertiga,2006,14,Petrol,5000,Cash,Yes,Yes,Yes
6770-XUAGN,55,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2007,13,Petrol,3500,Card,Yes,Yes,Yes
4193-ORFCL,35,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2008,12,Cng,3000,Cash,Yes,Yes,Yes
1636-NTNCO,34,Female,No,Maruti Suzuki,Suv,Breeza,2009,11,Diesel,4500,Wallet,Yes,Yes,Yes
3466-WAESX,30,Male,Yes,Maruti Suzuki,Muv,Ertiga,2010,10,Petrol,5000,Cash,Yes,Yes,Yes
9281-PKKZE,50,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2011,9,Petrol,3500,Cash,Yes,Yes,Yes
3638-VBZTA,21,Female,No,Maruti Suzuki,Hatchback,Ignis,2012,8,Cng,3000,Card,Yes,Yes,Yes
7459-IMVYU,46,Male,Yes,Maruti Suzuki,Suv,Breeza,2013,7,Diesel,4500,Cash,Yes,Yes,Yes
7776-QWNFX,39,Male,Yes,Maruti Suzuki,Muv,Ertiga,2014,6,Petrol,5000,Wallet,Yes,Yes,Yes
6689-TCZHQ,26,Female,No,Maruti Suzuki,Sedan,Ciaz,2015,5,Petrol,3500,Cash,Yes,Yes,Yes
8563-OYMQY,35,Male,Yes,Maruti Suzuki,Hatchback,Swift,2016,4,Cng,3000,Cash,Yes,Yes,Yes
0754-EEBDC,41,Male,Yes,Maruti Suzuki,Suv,Breeza,2017,3,Diesel,4500,Card,Yes,Yes,Yes
5777-ZPQNC,24,Female,No,Maruti Suzuki,Muv,Ertiga,2018,2,Petrol,5000,Cash,Yes,Yes,Yes
1951-IEYXM,49,Male,Yes,Maruti Suzuki,Sedan,Dzire,2019,1,Petrol,3500,Wallet,Yes,Yes,Yes
3318-NMQXL,28,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2020,0,Cng,3000,Cash,Yes,Yes,Yes
3143-ILDAL,34,Female,No,Maruti Suzuki,Suv,Breeza,2005,15,Diesel,4500,Cash,Yes,Yes,Yes
1022-RKXDR,39,Male,Yes,Maruti Suzuki,Muv,Ertiga,2006,14,Petrol,5000,Card,Yes,Yes,Yes
2361-FJWNO,47,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2007,13,Petrol,3500,Cash,Yes,Yes,Yes
2272-UOINI,33,Female,No,Maruti Suzuki,Hatchback,Wagaon-R,2008,12,Cng,3000,Wallet,Yes,Yes,Yes
8232-UTFOZ,26,Male,Yes,Maruti Suzuki,Suv,Breeza,2009,11,Diesel,4500,Cash,Yes,Yes,Yes
3750-YHRYO,24,Male,Yes,Maruti Suzuki,Muv,Ertiga,2010,10,Petrol,5000,Cash,Yes,Yes,Yes
6637-KYRCV,29,Female,No,Maruti Suzuki,Sedan,Ciaz,2011,9,Petrol,3500,Card,Yes,Yes,Yes
5668-MEISB,35,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2012,8,Cng,3000,Cash,Yes,Yes,Yes
0129-QMPDR,30,Male,Yes,Maruti Suzuki,Suv,Breeza,2013,7,Diesel,4500,Wallet,Yes,Yes,Yes
7188-CBBBA,23,Female,No,Maruti Suzuki,Muv,Ertiga,2014,6,Petrol,5000,Cash,Yes,Yes,Yes
5356-CSVSQ,39,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2015,5,Petrol,3500,Cash,Yes,Yes,Yes
3221-CJMSG,30,Male,Yes,Maruti Suzuki,Hatchback,Swift,2016,4,Cng,3000,Card,Yes,Yes,Yes
4720-VSTSI,36,Female,No,Maruti Suzuki,Suv,Breeza,2017,3,Diesel,4500,Cash,Yes,Yes,Yes
3219-JQRSL,49,Male,Yes,Maruti Suzuki,Muv,Ertiga,2018,2,Petrol,5000,Wallet,Yes,Yes,Yes
2801-NISEI,37,Male,Yes,Company,Segment,Model,2019,1,Petrol,,Cash,Yes,Yes,Yes
3946-MHCZW,55,Female,No,Maruti Suzuki,Sedan,Ciaz,2020,0,Cng,3500,Cash,Yes,Yes,Yes
4623-ZKHLY,46,Male,Yes,Maruti Suzuki,Hatchback,Swift,2005,15,Diesel,3000,Card,Yes,Yes,Yes
6732-VAILE,36,Male,Yes,Maruti Suzuki,Suv,Breeza,2006,14,Petrol,4500,Cash,Yes,Yes,Yes
8201-AAXCB,49,Female,No,Maruti Suzuki,Muv,Ertiga,2007,13,Petrol,5000,Wallet,Yes,Yes,Yes
7696-CFTAT,46,Male,Yes,Maruti Suzuki,Sedan,Dzire,2008,12,Cng,3500,Cash,Yes,Yes,Yes
1845-CSBRZ,25,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2009,11,Diesel,3000,Cash,Yes,Yes,Yes
2123-VSCOT,28,Female,No,Maruti Suzuki,Suv,Breeza,2010,10,Petrol,4500,Card,Yes,Yes,Yes
6651-AZVTJ,54,Male,Yes,Maruti Suzuki,Muv,Ertiga,2011,9,Petrol,5000,Cash,Yes,Yes,Yes
4566-GOLUK,23,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2012,8,Cng,3500,Wallet,Yes,Yes,Yes
2484-DGXPZ,28,Female,No,Maruti Suzuki,Hatchback,Wagaon-R,2013,7,Diesel,3000,Cash,Yes,Yes,Yes
2018-QKYGT,51,Male,Yes,Maruti Suzuki,Suv,Breeza,2014,6,Petrol,4500,Cash,Yes,Yes,Yes
2792-VPPET,25,Male,Yes,Maruti Suzuki,Muv,Ertiga,2015,5,Petrol,5000,Card,Yes,Yes,Yes
7409-JURKQ,41,Female,No,Maruti Suzuki,Sedan,Ciaz,2016,4,Cng,3500,Cash,Yes,Yes,Yes
3247-MHJKM,28,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2017,3,Diesel,3000,Wallet,Yes,Yes,Yes
1964-SVLEA,49,Male,Yes,Maruti Suzuki,Suv,Breeza,2018,2,Petrol,4500,Cash,Yes,Yes,Yes
4587-NUKOX,26,Female,No,Maruti Suzuki,Muv,Ertiga,2019,1,Petrol,5000,Cash,Yes,Yes,Yes
7297-DVYGA,30,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2020,0,Cng,3500,Card,Yes,Yes,Yes
2239-CGBUZ,36,Male,Yes,Maruti Suzuki,Hatchback,Swift,2005,15,Diesel,3000,Cash,Yes,Yes,Yes
0854-UYHZD,36,Female,No,Maruti Suzuki,Suv,Breeza,2006,14,Petrol,4500,Wallet,Yes,Yes,Yes
7243-LCGGZ,53,Male,Yes,Maruti Suzuki,Muv,Ertiga,2007,13,Petrol,5000,Cash,Yes,Yes,Yes
8267-KFGYD,34,Male,Yes,Maruti Suzuki,Sedan,Dzire,2008,12,Cng,3500,Cash,Yes,Yes,Yes
4890-VMUAV,27,Female,No,Maruti Suzuki,Hatchback,Baleno,2009,11,Diesel,3000,Card,Yes,Yes,Yes
9261-WDCAF,38,Male,Yes,Maruti Suzuki,Suv,Breeza,2010,10,Petrol,4500,Cash,Yes,Yes,Yes
3764-MNMOI,33,Male,Yes,Maruti Suzuki,Muv,Ertiga,2011,9,Petrol,5000,Wallet,Yes,Yes,Yes
7442-YGZFK,33,Female,No,Maruti Suzuki,Sedan,Ciaz,2012,8,Cng,3500,Cash,Yes,Yes,Yes
0420-BWTPW,33,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2013,7,Diesel,3000,Cash,Yes,Yes,Yes
8229-BUJHX,28,Male,Yes,Maruti Suzuki,Suv,Breeza,2014,6,Petrol,4500,Card,Yes,Yes,Yes
7449-HVPIV,28,Female,No,Maruti Suzuki,Muv,Ertiga,2015,5,Petrol,5000,Cash,Yes,Yes,Yes
5504-WSIUR,53,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2016,4,Cng,3500,Wallet,Yes,Yes,Yes
8183-ONMXC,24,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2017,3,Diesel,3000,Cash,Yes,Yes,Yes
8466-PZBLH,44,Female,No,Maruti Suzuki,Suv,Breeza,2018,2,Petrol,4500,Cash,Yes,Yes,Yes
9614-RMGHA,35,Male,Yes,Maruti Suzuki,Muv,Ertiga,2019,1,Petrol,5000,Card,Yes,Yes,Yes
8735-IJJEG,34,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2020,0,Cng,3500,Cash,Yes,Yes,Yes
0564-MUUQK,47,Female,No,Maruti Suzuki,Hatchback,Swift,2005,15,Diesel,3000,Wallet,Yes,Yes,Yes
5054-IEXZT,52,Male,Yes,Maruti Suzuki,Suv,Breeza,2006,14,Petrol,4500,Cash,Yes,Yes,Yes
5834-ASPWA,24,Male,Yes,Maruti Suzuki,Muv,Ertiga,2007,13,Petrol,5000,Cash,Yes,Yes,Yes
0701-RFGFI,55,Female,No,Maruti Suzuki,Sedan,Dzire,2008,12,Cng,3500,Card,Yes,Yes,Yes
0019-EFAEP,55,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2009,11,Diesel,3000,Cash,Yes,Yes,Yes
5619-PTMIK,54,Male,Yes,Maruti Suzuki,Suv,Breeza,2010,10,Petrol,4500,Wallet,Yes,Yes,Yes
3737-XBQDD,25,Female,No,Maruti Suzuki,Muv,Ertiga,2011,9,Petrol,5000,Cash,Yes,Yes,Yes
5882-CMAZQ,47,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2012,8,Cng,3500,Cash,Yes,Yes,Yes
5846-QFDFI,24,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2013,7,Diesel,3000,Card,Yes,Yes,Yes
4445-KWOKW,40,Female,No,Maruti Suzuki,Suv,Breeza,2014,6,Petrol,4500,Cash,Yes,Yes,Yes
3511-APPBJ,44,Male,Yes,Maruti Suzuki,Muv,Ertiga,2015,5,Petrol,5000,Wallet,Yes,Yes,Yes
7967-HYCDE,22,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2016,4,Cng,3500,Cash,Yes,Yes,Yes
2430-RRYUW,51,Female,No,Maruti Suzuki,Hatchback,Ignis,2017,3,Diesel,3000,Cash,Yes,Yes,Yes
3948-XHGNA,55,Male,Yes,Maruti Suzuki,Suv,Breeza,2018,2,Petrol,4500,Card,Yes,Yes,Yes
3723-BFBGR,21,Male,Yes,Maruti Suzuki,Muv,Ertiga,2019,1,Petrol,5000,Cash,Yes,Yes,Yes
0565-IYCGT,27,Female,No,Maruti Suzuki,Sedan,Ciaz,2020,0,Cng,3500,Wallet,Yes,Yes,Yes
5447-WZAFP,29,Male,Yes,Maruti Suzuki,Hatchback,Swift,2005,15,Diesel,3000,Cash,Yes,Yes,Yes
5110-CHOPY,54,Male,Yes,Maruti Suzuki,Suv,Breeza,2006,14,Petrol,4500,Cash,Yes,Yes,Yes
5445-UTODQ,28,Female,No,Maruti Suzuki,Muv,Ertiga,2007,13,Petrol,5000,Card,Yes,Yes,Yes
4425-OWHWB,28,Male,Yes,Maruti Suzuki,Sedan,Dzire,2008,12,Cng,3500,Cash,Yes,Yes,Yes
7892-QVYKW,51,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2009,11,Diesel,3000,Wallet,Yes,Yes,Yes
9675-ICXCT,41,Female,No,Maruti Suzuki,Suv,Breeza,2010,10,Petrol,4500,Cash,Yes,Yes,Yes
1024-VRZHF,53,Male,Yes,Maruti Suzuki,Muv,Ertiga,2011,9,Petrol,5000,Cash,Yes,Yes,Yes
4703-MQYKT,44,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2012,8,Cng,3500,Card,Yes,Yes,Yes
9497-QCMMS,40,Female,No,Maruti Suzuki,Hatchback,Wagaon-R,2013,7,Diesel,3000,Cash,Yes,Yes,Yes
5692-ICXLW,23,Male,Yes,Maruti Suzuki,Suv,Breeza,2014,6,Petrol,4500,Wallet,Yes,Yes,Yes
0602-DDUML,38,Male,Yes,Maruti Suzuki,Muv,Ertiga,2015,5,Petrol,5000,Cash,Yes,Yes,Yes
