Date,AveragePrice,Total Volume,Small Bags,Large Bags,XLarge Bags,type,year,region
2015/5/10,1.32,10626.54,1981.96,1938.52,0,organic,2015,RaleighGreensboro
2015/5/3,1.35,11843.43,2261.83,1531.72,0,organic,2015,RaleighGreensboro
2015/4/26,1.51,8109.67,1748.63,897.61,0,organic,2015,RaleighGreensboro
2015/4/19,1.68,7895.99,2248.97,62.82,0,organic,2015,RaleighGreensboro
2015/4/12,1.67,6453.51,1011.65,795.71,0,organic,2015,RaleighGreensboro
2015/4/5,1.96,4859.09,1086.58,149.32,0,organic,2015,RaleighGreensboro
2015/3/29,1.78,5373.53,1363.5,15.93,0,organic,2015,RaleighGreensboro
2015/3/22,1.85,4249.61,485.59,160.77,0,organic,2015,RaleighGreensboro
2015/3/15,1.87,3851.7,550.86,19.45,0,organic,2015,RaleighGreensboro
2015/3/8,1.74,6539.55,2947.28,15.81,0,organic,2015,RaleighGreensboro
2015/3/1,1.73,5491.23,1814.69,118.08,0,organic,2015,RaleighGreensboro
2015/2/22,1.77,3990.91,1003.61,64.97,0,organic,2015,RaleighGreensboro
2015/2/15,1.69,4322.52,1690.1,27.39,0,organic,2015,RaleighGreensboro
2015/2/8,1.73,5749.75,2635.69,84.75,0,organic,2015,RaleighGreensboro
2015/2/1,1.79,4385.19,1330.43,14.5,0,organic,2015,RaleighGreensboro
2015/1/25,2.02,3359.58,620.46,101.4,0,organic,2015,RaleighGreensboro
2015/1/18,1.97,3496.27,925.39,89.22,0,organic,2015,RaleighGreensboro
2015/1/11,1.98,3862.72,1195.75,4.84,0,organic,2015,RaleighGreensboro
2015/1/4,2.01,3397,993.94,78.73,0,organic,2015,RaleighGreensboro
2015/12/27,1.53,4116.38,1292.73,620.25,0,organic,2015,RichmondNorfolk
2015/12/20,1.67,3999.44,1265.11,3.94,0,organic,2015,RichmondNorfolk
2015/12/13,1.67,3565,1213.84,62.09,0,organic,2015,RichmondNorfolk
2015/12/6,1.67,3089.71,1060,154.41,0,organic,2015,RichmondNorfolk
2015/11/29,1.68,2729.66,773.34,266.67,0,organic,2015,RichmondNorfolk
2015/11/22,1.65,3609.47,596.67,79.86,0,organic,2015,RichmondNorfolk
2015/11/15,1.65,3559.21,640,290.87,0,organic,2015,RichmondNorfolk
2015/11/8,1.58,4199.95,1466.67,287.57,0,organic,2015,RichmondNorfolk
2015/11/1,1.4,4659.79,806.66,1253.09,0,organic,2015,RichmondNorfolk
2015/10/25,1.66,4174.55,1176.66,223.82,0,organic,2015,RichmondNorfolk
2015/10/18,1.63,4738.31,1616.67,237.21,0,organic,2015,RichmondNorfolk
2015/10/11,1.31,5694,846.67,1868.24,0,organic,2015,RichmondNorfolk
2015/10/4,1.68,4466.07,993.33,288.51,0,organic,2015,RichmondNorfolk
2015/9/27,1.65,4046.31,583.33,392.14,0,organic,2015,RichmondNorfolk
2015/9/20,1.87,3201.26,26.67,32.45,0,organic,2015,RichmondNorfolk
2015/9/13,1.84,4609.25,730,0,0,organic,2015,RichmondNorfolk
2015/9/6,1.85,5114.38,1263.33,40.49,0,organic,2015,RichmondNorfolk
2015/8/30,1.8,5052.41,1006.67,337.1,0,organic,2015,RichmondNorfolk
2015/8/23,1.74,5916.44,1550,457.6,0,organic,2015,RichmondNorfolk
2015/8/16,1.68,5611.72,553.33,689.55,0,organic,2015,RichmondNorfolk
2015/8/9,1.59,7908.2,2290,562.54,0,organic,2015,RichmondNorfolk
2015/8/2,1.7,5359.81,703.33,128.16,0,organic,2015,RichmondNorfolk
2015/7/26,1.41,6734.91,220,1903.85,0,organic,2015,RichmondNorfolk
2015/7/19,1.35,5879.03,296.67,1835.39,0,organic,2015,RichmondNorfolk
2015/7/12,1.28,6873.18,486.67,2440.29,0,organic,2015,RichmondNorfolk
2015/7/5,1.49,5999.26,640,1157.22,0,organic,2015,RichmondNorfolk
2015/6/28,1.4,6163.88,776.67,1106.9,0,organic,2015,RichmondNorfolk
2015/6/21,1.35,6691.69,570,1275.11,0,organic,2015,RichmondNorfolk
2015/6/14,1.33,6991.11,1282.62,1675.09,0,organic,2015,RichmondNorfolk
2015/6/7,1.24,9207.05,1820,2864.73,0,organic,2015,RichmondNorfolk
2015/5/31,1.13,10092.91,1038.61,1986.77,0,organic,2015,RichmondNorfolk
2015/5/24,1.02,12446.65,1688.43,2919.97,0,organic,2015,RichmondNorfolk
2015/5/17,1.01,12407.01,1634.01,1341.7,0,organic,2015,RichmondNorfolk
2015/5/10,1.03,10726.99,1193.33,2558.67,0,organic,2015,RichmondNorfolk
2015/5/3,1.03,12425.42,2313.33,2962.9,0,organic,2015,RichmondNorfolk
2015/4/26,1.12,9505.74,1640,1689.41,0,organic,2015,RichmondNorfolk
2015/4/19,1.26,8170.13,1910,488,0,organic,2015,RichmondNorfolk
2015/4/12,1.23,6492.79,915.26,1311.95,0,organic,2015,RichmondNorfolk
2015/4/5,1.54,4893.26,1330,454.75,0,organic,2015,RichmondNorfolk
2015/3/29,1.6,5559.67,1721.22,63.88,0,organic,2015,RichmondNorfolk
2015/3/22,1.52,3345.52,40,434.36,0,organic,2015,RichmondNorfolk
2015/3/15,1.57,5834.95,2603.33,98.91,0,organic,2015,RichmondNorfolk
2015/3/8,1.57,5746.55,2553.33,102.18,0,organic,2015,RichmondNorfolk
2015/3/1,1.47,4298.37,916.67,357.55,0,organic,2015,RichmondNorfolk
2015/2/22,1.51,4120.01,1206.67,171,0,organic,2015,RichmondNorfolk
2015/2/15,1.59,3487.35,1070,180.5,0,organic,2015,RichmondNorfolk
2015/2/8,1.55,4719.47,2083.33,215.88,0,organic,2015,RichmondNorfolk
2015/2/1,1.58,3916.98,1296.67,37.1,0,organic,2015,RichmondNorfolk
2015/1/25,1.57,3860.33,1002.65,349.51,0,organic,2015,RichmondNorfolk
2015/1/18,1.62,3480.66,583.33,261.88,0,organic,2015,RichmondNorfolk
2015/1/11,1.66,2914.35,412.81,26.4,0,organic,2015,RichmondNorfolk
2015/1/4,1.54,4212.16,1570.28,352.02,0,organic,2015,RichmondNorfolk
2015/12/27,1.41,4367.47,690,1118.4,0,organic,2015,Roanoke
2015/12/20,1.59,3569.54,495.93,17.78,0,organic,2015,Roanoke
2015/12/13,1.55,3195.92,467.11,168.01,0,organic,2015,Roanoke
2015/12/6,1.55,3016.06,483.33,277.11,0,organic,2015,Roanoke
2015/11/29,1.61,3158.95,390,497.45,0,organic,2015,Roanoke
2015/11/22,1.54,3794.44,346.67,185.63,0,organic,2015,Roanoke
2015/11/15,1.53,3846.37,456.67,485.96,0,organic,2015,Roanoke
2015/11/8,1.44,4632.15,906.67,858.83,0,organic,2015,Roanoke
2015/11/1,1.19,5784.88,536.67,2505.29,0,organic,2015,Roanoke
2015/10/25,1.56,4336.41,690,567.59,0,organic,2015,Roanoke
2015/10/18,1.58,5199.39,840,720.37,0,organic,2015,Roanoke
2015/10/11,1.13,8171.34,543.34,4074.57,0,organic,2015,Roanoke
2015/10/4,1.6,5828.18,583.33,1172.44,0,organic,2015,Roanoke
2015/9/27,1.67,5760.76,583.33,854.86,0,organic,2015,Roanoke
2015/9/20,1.85,4691.87,350,27.54,0,organic,2015,Roanoke
2015/9/13,1.84,5971.62,793.33,6.11,0,organic,2015,Roanoke
2015/9/6,1.78,7012.8,1090,320.25,0,organic,2015,Roanoke
2015/8/30,1.73,6607.42,760,705.92,0,organic,2015,Roanoke
2015/8/23,1.69,7637.57,1123.34,1061.12,0,organic,2015,Roanoke
2015/8/16,1.65,7244.44,533.33,1282.93,0,organic,2015,Roanoke
2015/8/9,1.6,7947.92,1270,1264.29,0,organic,2015,Roanoke
2015/8/2,1.7,5802.91,333.33,516.72,0,organic,2015,Roanoke
2015/7/26,1.34,7695.34,53.33,2698.72,0,organic,2015,Roanoke
2015/7/19,1.19,7688.92,156.67,3083.85,0,organic,2015,Roanoke
2015/7/12,1.14,8970.72,273.33,3839.76,0,organic,2015,Roanoke
2015/7/5,1.37,7883.53,693.33,1653.91,0,organic,2015,Roanoke
2015/6/28,1.31,7676.74,813.33,1750.17,0,organic,2015,Roanoke
2015/6/21,1.33,8892.2,846.67,1529.77,0,organic,2015,Roanoke
2015/6/14,1.16,9840.34,916.67,3757.71,0,organic,2015,Roanoke
2015/6/7,1.08,13703.15,1443.33,5784.45,0,organic,2015,Roanoke
2015/5/31,0.98,18116.76,1314.97,4517.63,0,organic,2015,Roanoke
2015/5/24,0.89,22034.63,1124.5,5369.8,0,organic,2015,Roanoke
2015/5/17,0.92,21537.11,1435.36,3585.92,0,organic,2015,Roanoke
2015/5/10,0.82,21425.19,1230,6971.16,0,organic,2015,Roanoke
2015/5/3,0.88,21016.71,1570,5886.62,0,organic,2015,Roanoke
2015/4/26,0.94,15271.18,1243.33,3151.91,0,organic,2015,Roanoke
2015/4/19,1.05,10387.69,976.03,428.09,0,organic,2015,Roanoke
2015/4/12,1.03,10200.38,735.94,2654.33,0,organic,2015,Roanoke
2015/4/5,1.42,6849.71,953.33,645.09,0,organic,2015,Roanoke
2015/3/29,1.51,6479.15,956.67,95.12,0,organic,2015,Roanoke
2015/3/22,1.36,5490.76,233.33,986.6,0,organic,2015,Roanoke
2015/3/15,1.5,6392.65,1323.33,236.57,0,organic,2015,Roanoke
2015/3/8,1.48,6050.63,2096.67,125.98,0,organic,2015,Roanoke
2015/3/1,1.33,6110.51,873.33,620.24,0,organic,2015,Roanoke
2015/2/22,1.36,4664.67,860,260.72,0,organic,2015,Roanoke
2015/2/15,1.46,4508.41,1016.67,169.05,0,organic,2015,Roanoke
2015/2/8,1.44,5184.57,1583.33,297.94,0,organic,2015,Roanoke
2015/2/1,1.5,4941.74,903.33,68.53,0,organic,2015,Roanoke
2015/1/25,1.47,5411.77,759.28,400.93,0,organic,2015,Roanoke
2015/1/18,1.48,5621.32,626.3,420.59,0,organic,2015,Roanoke
2015/1/11,1.47,5128.06,806.48,173.17,0,organic,2015,Roanoke
2015/1/4,1.39,4414.29,1139.42,457.84,0,organic,2015,Roanoke
2015/12/27,1.72,4946.4,80.97,0,0,organic,2015,Sacramento
2015/12/20,1.68,5161.57,77.97,0,0,organic,2015,Sacramento
2015/12/13,1.68,5141.65,158.56,0,0,organic,2015,Sacramento
2015/12/6,1.43,7422.92,762.78,13.33,0,organic,2015,Sacramento
2015/11/29,2.04,4643.81,112.09,66.67,0,organic,2015,Sacramento
2015/11/22,1.79,4955.07,140.67,30,0,organic,2015,Sacramento
2015/11/15,1.87,4984.88,54.81,28.89,0,organic,2015,Sacramento
2015/11/8,1.8,5951.51,247.95,277.78,0,organic,2015,Sacramento
2015/11/1,1.9,5479.7,66.29,0,0,organic,2015,Sacramento
2015/10/25,1.86,5859.11,222.09,0,0,organic,2015,Sacramento
2015/10/18,2.14,5469.71,193.49,0,0,organic,2015,Sacramento
2015/10/11,2.1,5232,237.16,0,0,organic,2015,Sacramento
2015/10/4,2.01,6005.54,179.5,0,0,organic,2015,Sacramento
2015/9/27,1.95,5472.45,220.39,0,0,organic,2015,Sacramento
2015/9/20,2,6595.69,171.38,0,0,organic,2015,Sacramento
2015/9/13,2.02,6405.75,157.17,0,0,organic,2015,Sacramento
2015/9/6,2.15,5975.27,78.36,0,0,organic,2015,Sacramento
2015/8/30,2.1,6389.53,219.99,0,0,organic,2015,Sacramento
2015/8/23,1.84,9578.9,498.62,0,0,organic,2015,Sacramento
2015/8/16,2.09,7357.97,177.14,0,0,organic,2015,Sacramento
2015/8/9,2.17,7260.07,290.72,0,0,organic,2015,Sacramento
2015/8/2,2.1,6833.71,232.94,0,0,organic,2015,Sacramento
2015/7/26,2.12,8182.86,172.05,0,0,organic,2015,Sacramento
2015/7/19,1.98,9560.55,262.71,0,0,organic,2015,Sacramento
2015/7/12,1.72,13720.73,425.97,0,0,organic,2015,Sacramento
2015/7/5,1.86,9756.1,137.18,0,0,organic,2015,Sacramento
2015/6/28,1.84,9219.97,253.79,0,0,organic,2015,Sacramento
2015/6/21,1.82,9753.85,157.36,0,0,organic,2015,Sacramento
2015/6/14,1.81,10339.48,197.92,0,0,organic,2015,Sacramento
2015/6/7,1.85,9557.56,122.1,0,0,organic,2015,Sacramento
2015/5/31,1.62,10430.71,199.72,0,0,organic,2015,Sacramento
2015/5/24,1.62,11399.34,268.77,0,0,organic,2015,Sacramento
2015/5/17,1.53,13045.36,351.88,0,0,organic,2015,Sacramento
2015/5/10,1.3,27835.34,622.12,0,0,organic,2015,Sacramento
2015/5/3,1.64,8315.7,189.77,0,0,organic,2015,Sacramento
2015/4/26,1.62,9637.66,166.36,0,0,organic,2015,Sacramento
2015/4/19,1.65,9164.67,148.8,0,0,organic,2015,Sacramento
2015/4/12,1.65,8205.75,171.61,0,0,organic,2015,Sacramento
2015/4/5,1.64,9013.89,102.84,0,0,organic,2015,Sacramento
2015/3/29,1.64,9959.6,111.38,0,0,organic,2015,Sacramento
2015/3/22,1.52,7875.19,91.41,0,0,organic,2015,Sacramento
2015/3/15,1.63,9075.16,217.16,0,0,organic,2015,Sacramento
2015/3/8,1.6,9666.61,160.07,0,0,organic,2015,Sacramento
2015/3/1,1.22,45355.38,401.87,0,0,organic,2015,Sacramento
2015/2/22,1.51,8785.09,148.87,3.33,0,organic,2015,Sacramento
2015/2/15,1.63,7436.13,509.53,0,0,organic,2015,Sacramento
2015/2/8,1.5,8676.28,1658.67,0,0,organic,2015,Sacramento
2015/2/1,1.22,13195.65,467.34,0,0,organic,2015,Sacramento
2015/1/25,1.44,9707.59,674.59,0,0,organic,2015,Sacramento
2015/1/18,1.13,37233.34,883.8,0,0,organic,2015,Sacramento
2015/1/11,1.27,7598.26,321.28,0,0,organic,2015,Sacramento
2015/1/4,1.33,9213.49,1158.45,0,0,organic,2015,Sacramento
2015/12/27,1.62,8704.72,472.88,1215.58,0,organic,2015,SanDiego
2015/12/20,1.23,11727.34,592.32,4986.65,0,organic,2015,SanDiego
2015/12/13,1.27,12242.29,674.51,5472.72,0,organic,2015,SanDiego
2015/12/6,1.83,5564.87,541.37,3.33,0,organic,2015,SanDiego
2015/11/29,1.87,7022.99,489.87,0,0,organic,2015,SanDiego
2015/11/22,1.85,7438.22,397.37,10.84,0,organic,2015,SanDiego
2015/11/15,1.68,8438.39,430.1,71.65,0,organic,2015,SanDiego
2015/11/8,1.82,8902.22,499.65,166.54,0,organic,2015,SanDiego
2015/11/1,1.64,9456.39,775.12,41.61,0,organic,2015,SanDiego
2015/10/25,1.65,9164.19,561.7,5.47,0,organic,2015,SanDiego
2015/10/18,1.85,7576.11,554,0,0,organic,2015,SanDiego
2015/10/11,1.82,7472.6,491.27,0,0,organic,2015,SanDiego
2015/10/4,1.85,8490.07,535.16,0,0,organic,2015,SanDiego
2015/9/27,1.7,8898.69,420.25,0,0,organic,2015,SanDiego
2015/9/20,1.69,10284.23,245.23,0,0,organic,2015,SanDiego
2015/9/13,1.81,10361.87,596.15,3.33,0,organic,2015,SanDiego
2015/9/6,1.85,9341.22,392.91,0,0,organic,2015,SanDiego
2015/8/30,1.88,9085.45,422.88,0,0,organic,2015,SanDiego
2015/8/23,1.74,10817.27,447.76,0,0,organic,2015,SanDiego
2015/8/16,1.82,9064.11,745.58,0,0,organic,2015,SanDiego
2015/8/9,1.82,8902.03,680.95,0,0,organic,2015,SanDiego
2015/8/2,1.86,10242.52,592.09,0,0,organic,2015,SanDiego
2015/7/26,1.71,10276.01,289.54,0,0,organic,2015,SanDiego
2015/7/19,1.85,9159.44,346.97,0,0,organic,2015,SanDiego
2015/7/12,1.81,9760.46,472.44,0,0,organic,2015,SanDiego
2015/7/5,1.55,16352.08,538.73,0,0,organic,2015,SanDiego
2015/6/28,1.55,12946.65,342.37,0,0,organic,2015,SanDiego
2015/6/21,1.56,11055.46,491.48,0,0,organic,2015,SanDiego
2015/6/14,1.53,11438.64,567.2,0,0,organic,2015,SanDiego
2015/6/7,1.51,10372.71,888.83,0,0,organic,2015,SanDiego
2015/5/31,1.49,10940.85,1111.4,0,0,organic,2015,SanDiego
2015/5/24,1.51,12044.14,624.33,0,0,organic,2015,SanDiego
2015/5/17,1.48,10914.03,1003.67,0,0,organic,2015,SanDiego
2015/5/10,1.45,10480.68,1365.56,0,0,organic,2015,SanDiego
2015/5/3,1.41,10506.78,1594.37,0,0,organic,2015,SanDiego
2015/4/26,1.48,10698.67,1314.86,0,0,organic,2015,SanDiego
2015/4/19,1.52,10267.95,527.35,0,0,organic,2015,SanDiego
2015/4/12,1.49,10665.71,545.09,0,0,organic,2015,SanDiego
2015/4/5,1.53,11171.13,690.11,0,0,organic,2015,SanDiego
2015/3/29,1.53,8962.77,604.66,0,0,organic,2015,SanDiego
2015/3/22,1.16,12951.28,330.31,0,0,organic,2015,SanDiego
2015/3/15,1.49,8349.37,343.16,0,0,organic,2015,SanDiego
2015/3/8,1.48,9468.77,654.23,0,0,organic,2015,SanDiego
2015/3/1,1.09,20407.13,904.68,0,0,organic,2015,SanDiego
2015/2/22,1.44,11764.76,286.67,0,0,organic,2015,SanDiego
2015/2/15,1.49,12775.39,688.45,0,0,organic,2015,SanDiego
2015/2/8,1.29,15054.25,1111.58,0,0,organic,2015,SanDiego
2015/2/1,1.11,18623.99,1263.56,0,0,organic,2015,SanDiego
2015/1/25,1.26,11132.08,1416.96,0,0,organic,2015,SanDiego
2015/1/18,1.29,14473.73,1593.11,0,0,organic,2015,SanDiego
2015/1/11,1.05,20089.52,1025.96,0,0,organic,2015,SanDiego
2015/1/4,1.23,19089.36,828.81,0,0,organic,2015,SanDiego
2015/12/27,1.88,14081.58,252.35,0,0,organic,2015,SanFrancisco
2015/12/20,1.87,13703.79,140.51,0,0,organic,2015,SanFrancisco
2015/12/13,1.94,13713.65,181.58,0,0,organic,2015,SanFrancisco
2015/12/6,1.92,15144.79,125.6,0,0,organic,2015,SanFrancisco
2015/11/29,2.58,13218.02,3.15,26.67,0,organic,2015,SanFrancisco
2015/11/22,2.04,14355.23,37.93,26.67,0,organic,2015,SanFrancisco
2015/11/15,2.02,17078.8,16.19,0,0,organic,2015,SanFrancisco
2015/11/8,1.98,17886.78,51.08,6.67,0,organic,2015,SanFrancisco
2015/11/1,2.01,17582.93,25.54,0,0,organic,2015,SanFrancisco
2015/10/25,1.94,19311.21,15.98,0,0,organic,2015,SanFrancisco
2015/10/18,2.79,12642.11,0,0,0,organic,2015,SanFrancisco
2015/10/11,2.66,14031.73,0,0,0,organic,2015,SanFrancisco
2015/10/4,2.59,15346.87,12.79,0,0,organic,2015,SanFrancisco
2015/9/27,2.74,11798.62,54.35,0,0,organic,2015,SanFrancisco
2015/9/20,2.79,15197.42,15.97,0,0,organic,2015,SanFrancisco
2015/9/13,2.73,14802.78,3.19,0,0,organic,2015,SanFrancisco
2015/9/6,2.73,15510.69,6.36,0,0,organic,2015,SanFrancisco
2015/8/30,2.77,15201.2,22.12,0,0,organic,2015,SanFrancisco
2015/8/23,2.71,15111.33,50.47,0,0,organic,2015,SanFrancisco
2015/8/16,2.73,15289.67,15.75,0,0,organic,2015,SanFrancisco
2015/8/9,2.72,15564.78,25.15,0,0,organic,2015,SanFrancisco
2015/8/2,2.76,13936.04,28.25,0,0,organic,2015,SanFrancisco
2015/7/26,2.75,15953.01,12.94,0,0,organic,2015,SanFrancisco
2015/7/19,2.36,19558.81,0,0,0,organic,2015,SanFrancisco
2015/7/12,2.09,23141.66,15.62,0,0,organic,2015,SanFrancisco
2015/7/5,1.96,23306.75,18.75,0,0,organic,2015,SanFrancisco
2015/6/28,1.96,19868.9,6.24,0,0,organic,2015,SanFrancisco
2015/6/21,1.95,23502.62,15.58,3.33,0,organic,2015,SanFrancisco
2015/6/14,1.95,23972.69,3.11,0,0,organic,2015,SanFrancisco
2015/6/7,1.96,22886.87,21.79,0,0,organic,2015,SanFrancisco
2015/5/31,1.54,24581.46,12.49,0,0,organic,2015,SanFrancisco
2015/5/24,1.52,29319.95,24.96,0,0,organic,2015,SanFrancisco
2015/5/17,1.53,31271.46,9.35,0,0,organic,2015,SanFrancisco
2015/5/10,1.48,33676.05,46.73,0,0,organic,2015,SanFrancisco
2015/5/3,1.55,29248.72,43.41,0,0,organic,2015,SanFrancisco
2015/4/26,1.52,31950.47,40.24,0,0,organic,2015,SanFrancisco
2015/4/19,1.55,28984.95,40.19,0,0,organic,2015,SanFrancisco
2015/4/12,1.54,28220.45,0,0,0,organic,2015,SanFrancisco
2015/4/5,1.55,26530.7,0,0,0,organic,2015,SanFrancisco
2015/3/29,1.55,28094.96,6.18,0,0,organic,2015,SanFrancisco
2015/3/22,1.34,21370.71,3.09,0,0,organic,2015,SanFrancisco
2015/3/15,1.56,21389.7,15.41,0,0,organic,2015,SanFrancisco
2015/3/8,1.56,20111.3,18.46,0,0,organic,2015,SanFrancisco
2015/3/1,1.09,49820.01,21.5,0,0,organic,2015,SanFrancisco
2015/2/22,1.39,37223.45,6.14,0,0,organic,2015,SanFrancisco
2015/2/15,1.55,24986.4,177.33,0,0,organic,2015,SanFrancisco
2015/2/8,1.35,27556.76,598.61,0,0,organic,2015,SanFrancisco
2015/2/1,1.06,57802.02,227.71,0,0,organic,2015,SanFrancisco
2015/1/25,1.34,27146.81,228.67,0,0,organic,2015,SanFrancisco
2015/1/18,1.27,41482.48,356.67,0,0,organic,2015,SanFrancisco
2015/1/11,1.12,29676.78,182.83,0,0,organic,2015,SanFrancisco
2015/1/4,1.18,22630.58,426.67,0,0,organic,2015,SanFrancisco
2015/12/27,1.51,21378.66,80.12,7580.46,0,organic,2015,Seattle
2015/12/20,1.55,22819.1,51.94,8823.42,0,organic,2015,Seattle
2015/12/13,1.03,53336.93,51.55,32901.72,0,organic,2015,Seattle
2015/12/6,2.06,16605.6,11.87,4272.36,0,organic,2015,Seattle
2015/11/29,2.06,17765.82,31.44,3649.63,0,organic,2015,Seattle
2015/11/22,1.14,64822.88,115.51,41650.37,0,organic,2015,Seattle
2015/11/15,1.5,27437.74,290.22,13114.9,0,organic,2015,Seattle
2015/11/8,1.46,31602.66,470.08,8624.89,0,organic,2015,Seattle
2015/11/1,1.25,55167.3,9127.53,17108.37,0,organic,2015,Seattle
2015/10/25,1.74,25757.73,647.47,9346.56,0,organic,2015,Seattle
2015/10/18,1.88,23132.95,1027.09,5893.95,0,organic,2015,Seattle
2015/10/11,1.75,26750.05,2.96,9222.24,0,organic,2015,Seattle
2015/10/4,1.73,34022.57,5.91,10027.76,0,organic,2015,Seattle
2015/9/27,1.75,24607.2,2.95,8489.01,0,organic,2015,Seattle
2015/9/20,1.97,17859.24,2.95,4555.19,0,organic,2015,Seattle
2015/9/13,2.11,22913.05,14.75,5371.81,0,organic,2015,Seattle
2015/9/6,1.99,23890.32,2.95,6965.55,0,organic,2015,Seattle
2015/8/30,1.58,48176.23,0,7026.39,0,organic,2015,Seattle
2015/8/23,1.9,34978.87,0,6493.48,0,organic,2015,Seattle
2015/8/16,1.7,47726.72,0,13138.3,0,organic,2015,Seattle
2015/8/9,1.96,27798.35,0,5313.22,0,organic,2015,Seattle
2015/8/2,2.04,26756.69,0,3353.31,0,organic,2015,Seattle
2015/7/26,2.2,27737.07,0,582.41,0,organic,2015,Seattle
2015/7/19,1.64,49484.06,0,5977.76,0,organic,2015,Seattle
2015/7/12,2.23,25100.98,0,85.19,0,organic,2015,Seattle
2015/7/5,1.98,29929.57,0,0,0,organic,2015,Seattle
2015/6/28,1.71,46229.47,0,0,0,organic,2015,Seattle
2015/6/21,1.75,38093.47,0,82.23,0,organic,2015,Seattle
2015/6/14,2.03,31901.63,0,349.08,0,organic,2015,Seattle
2015/6/7,2.01,33404.92,0,1059.29,0,organic,2015,Seattle
2015/5/31,1.65,53822.93,0,1507.71,0,organic,2015,Seattle
2015/5/24,1.85,30993.39,0,2584.1,0,organic,2015,Seattle
2015/5/17,1.81,33553.42,0,3929.89,0,organic,2015,Seattle
2015/5/10,1.66,37079.86,0,5171.12,0,organic,2015,Seattle
2015/5/3,1.56,37257.59,14.56,7680.06,0,organic,2015,Seattle
2015/4/26,1.66,39909.48,0,1598.25,0,organic,2015,Seattle
2015/4/19,1.76,36734.87,0,2225.84,0,organic,2015,Seattle
2015/4/12,1.59,61024.8,2.52,3459.46,0,organic,2015,Seattle
2015/4/5,1.92,29692.3,0,334.98,0,organic,2015,Seattle
2015/3/29,1.56,56106.52,0,3548.02,0,organic,2015,Seattle
2015/3/22,1.53,51355.58,0,2512.15,0,organic,2015,Seattle
2015/3/15,1.8,26717.98,0,203.43,0,organic,2015,Seattle
2015/3/8,1.62,47476.51,0,2048.14,0,organic,2015,Seattle
2015/3/1,1.71,24530.11,0,608.14,0,organic,2015,Seattle
2015/2/22,1.5,35183.3,0,615.25,0,organic,2015,Seattle
2015/2/15,1.59,37469,116.04,2637.89,0,organic,2015,Seattle
2015/2/8,1.4,54484.31,586.67,10406.33,0,organic,2015,Seattle
2015/2/1,1.44,40334.59,406.67,5505.22,0,organic,2015,Seattle
2015/1/25,1.7,29354.75,453.33,4654.68,0,organic,2015,Seattle
2015/1/18,1.45,44616.23,216.67,7944.82,0,organic,2015,Seattle
2015/1/11,1.46,46687.01,223.33,4396.69,0,organic,2015,Seattle
2015/1/4,1.49,33795.91,452.73,5799.42,0,organic,2015,Seattle
2015/12/27,1.71,3617.71,1516.55,30.03,0,organic,2015,SouthCarolina
2015/12/20,1.77,3240.71,1033.02,10.41,0,organic,2015,SouthCarolina
2015/12/13,1.74,3893.76,1601.85,92.04,0,organic,2015,SouthCarolina
2015/12/6,1.73,3775.9,1594.12,116.3,0,organic,2015,SouthCarolina
2015/11/29,1.71,3543.38,1472.43,166.48,0,organic,2015,SouthCarolina
2015/11/22,1.89,3128.95,847.11,9.83,0,organic,2015,SouthCarolina
2015/11/15,1.82,3595.26,1366.03,6.49,0,organic,2015,SouthCarolina
2015/11/8,1.74,4719.1,2429.32,42.81,0,organic,2015,SouthCarolina
2015/11/1,1.75,4052.15,1626.03,101.17,0,organic,2015,SouthCarolina
2015/10/25,1.77,4663.44,2089.42,16.88,0,organic,2015,SouthCarolina
2015/10/18,1.84,4333.43,1726.19,75.47,0,organic,2015,SouthCarolina
2015/10/11,1.79,4198.66,1239.96,342.79,0,organic,2015,SouthCarolina
2015/10/4,1.96,3776.95,1192.05,69.19,0,organic,2015,SouthCarolina
2015/9/27,2.06,2725.27,527.9,0,0,organic,2015,SouthCarolina
2015/9/20,1.91,3850.51,1623.37,7.86,0,organic,2015,SouthCarolina
2015/9/13,1.98,3338.53,1036.36,10.51,0,organic,2015,SouthCarolina
2015/9/6,2,4032.41,1166.16,47.4,0,organic,2015,SouthCarolina
2015/8/30,1.92,4295.83,1457.97,139.92,0,organic,2015,SouthCarolina
2015/8/23,1.91,4907.1,1308.92,336,0,organic,2015,SouthCarolina
2015/8/16,1.97,4371.78,1321.88,114.06,0,organic,2015,SouthCarolina
2015/8/9,2,3813.54,707.3,66.42,0,organic,2015,SouthCarolina
2015/8/2,1.94,3856.28,947.22,330.66,0,organic,2015,SouthCarolina
2015/7/26,1.81,3851.22,775.67,534.2,0,organic,2015,SouthCarolina
2015/7/19,1.79,4076.63,1141.26,480.59,0,organic,2015,SouthCarolina
2015/7/12,1.84,4614.82,1609.25,431.88,0,organic,2015,SouthCarolina
2015/7/5,1.84,3840.59,909.33,360.11,0,organic,2015,SouthCarolina
2015/6/28,1.9,3772.87,719.34,320.13,0,organic,2015,SouthCarolina
2015/6/21,2.07,3191.86,430.02,108.12,0,organic,2015,SouthCarolina
2015/6/14,1.99,3921.5,1107.37,79.49,0,organic,2015,SouthCarolina
